Best_Rank,Avg_Rank,Rank_Std,Chart_Weeks,Total_Points,Points_Per_Week,Top10_Rate,Top50_Rate,Rank_Range,Volatility_Score,Dominance_Score,Consistency_Score,Rank_Trajectory,Cluster_Name
134.21686455052097,155.3718034239069,28.812171925487583,21.005330748727907,917.6697358856336,45.62819657609312,0.0,0.0,39.26847589047737,0.21956940421331653,144.51697563430548,0.044584744656557686,-17.55633632178332,Mid-Chart Mainstay
40.31237322515211,97.6937619557894,43.05074842092374,59.78346855983773,6072.334178498986,103.3062380442106,0.0,0.0,128.07429006085192,0.45232956533558055,536.2931565021121,0.03470511564832203,-87.73757606490872,Strong Performer
149.16247582205028,149.22066408768535,0.06923576880975446,3.0328820116053947,237.62475822050237,51.779335912314636,0.0,0.0,0.11605415860735491,0.0007349076952070654,68.49557038997295,0.9660591463273287,-0.005802707930371298,Lower-Chart Resident
16.317626527050592,79.59297495755612,46.61453662038175,572.239092495637,65829.5410122164,121.40702504244389,0.0,0.0,171.91972076788832,0.6667200153534643,1142.050884136865,0.02562987881348902,-80.01221640488656,Volatile Performer
